*year,value
"1892.833",0
"1893",0
"1893.167",0
"1893.333",0
"1893.5",0
"1893.667",0
"1893.833",0
"1894",0
"1894.167",0
"1894.333",0
"1894.5",0
"1894.667",0
"1894.833",0
"1895",0
"1895.167",0
"1895.333",0
"1895.5",0
"1895.667",0
"1895.833",0
"1896",0
"1896.167",0
"1896.333",0
"1896.5",0
"1896.667",0
"1896.833",0
"1897",0
"1897.167",0
"1897.333",0
"1897.5",0
"1897.667",0
"1897.833",0
"1898",0
"1898.167",0
"1898.333",0
"1898.5",0
"1898.667",0
"1898.833",0
"1899",0
"1899.167",0
"1899.333",0
"1899.5",0
"1899.667",0
"1899.833",0
"1900",0
"1900.167",0
"1900.333",0
"1900.5",0
"1900.667",0
"1900.833",0
"1901",0
"1901.167",0
"1901.333",0
"1901.5",0
"1901.667",0
"1901.833",0
"1902",0
"1902.167",0
"1902.333",0
"1902.5",0
"1902.667",0
"1902.833",0
"1903",0
"1903.167",0
"1903.333",0
"1903.5",0
"1903.667",0
"1903.833",0
"1904",0
"1904.167",0
"1904.333",0
"1904.5",0
"1904.667",0
"1904.833",0
"1905",0
"1905.167",0
"1905.333",0
"1905.5",0
"1905.667",0
"1905.833",0
"1906",0
"1906.167",0
"1906.333",0
"1906.5",0
"1906.667",0
"1906.833",0
"1907",0
"1907.167",0
"1907.333",0
"1907.5",0
"1907.667",0
"1907.833",0
"1908",0
"1908.167",0
"1908.333",0
"1908.5",0
"1908.667",0
"1908.833",0
"1909",0
"1909.167",0
"1909.333",0
"1909.5",0
"1909.667",0
"1909.833",0
"1910",0
"1910.167",0
"1910.333",0
"1910.5",0
"1910.667",0
"1910.833",0
"1911",0
"1911.167",0
"1911.333",0
"1911.5",0
"1911.667",0
"1911.833",0
"1912",0
"1912.167",0
"1912.333",0
"1912.5",0
"1912.667",0
"1912.833",0
"1913",0
"1913.167",0
"1913.333",0
"1913.5",0
"1913.667",0
"1913.833",0
"1914",0
"1914.167",0
"1914.333",0
"1914.5",0
"1914.667",0
"1914.833",0
"1915",0
"1915.167",0
"1915.333",0
"1915.5",0
"1915.667",0
"1915.833",0
"1916",0
"1916.167",0
"1916.333",0
"1916.5",0
"1916.667",0
"1916.833",0
"1917",0
"1917.167",0
"1917.333",0
"1917.5",0
"1917.667",0
"1917.833",0
"1918",0
"1918.167",0
"1918.333",0
"1918.5",0
"1918.667",0
"1918.833",0
"1919",0
"1919.167",0
"1919.333",0
"1919.5",0
"1919.667",0
"1919.833",0
"1920",0
"1920.167",0
"1920.333",0
"1920.5",0
"1920.667",0
"1920.833",0
"1921",0
"1921.167",0
"1921.333",0
"1921.5",0
"1921.667",0
"1921.833",0
"1922",0
"1922.167",0
"1922.333",0
"1922.5",0
"1922.667",0
"1922.833",0
"1923",0
"1923.167",0
"1923.333",0
"1923.5",0
"1923.667",0
"1923.833",0
"1924",0
"1924.167",0.00000933528275139558
"1924.333",0.0000186705655027912
"1924.5",0.0000280058482541867
"1924.667",0.0000373411310055823
"1924.833",0.0000466764137569779
"1925",0.0000560116965083735
"1925.167",0.0000657261486626473
"1925.333",0.0000754406008169211
"1925.5",0.0000851550529711949
"1925.667",0.0000948695051254687
"1925.833",0.000104583957279742
"1926",0.000114298409434016
"1926.167",0.000128122225647004
"1926.333",0.000141946041859993
"1926.5",0.000155769858072981
"1926.667",0.000169593674285969
"1926.833",0.000183417490498957
"1927",0.000197241306711945
"1927.167",0.000210622593543898
"1927.333",0.000224003880375851
"1927.5",0.000237385167207803
"1927.667",0.000250766454039756
"1927.833",0.000264147740871709
"1928",0.000277529027703661
"1928.167",0.000295480849117662
"1928.333",0.000313432670531664
"1928.5",0.000331384491945665
"1928.667",0.000349336313359666
"1928.833",0.000367288134773667
"1929",0.000385239956187668
"1929.167",0.000395801455753759
"1929.333",0.000406362955319849
"1929.5",0.00041692445488594
"1929.667",0.00042748595445203
"1929.833",0.00043804745401812
"1930",0.000448608953584211
"1930.167",0.000459516034335356
"1930.333",0.000470423115086501
"1930.5",0.000481330195837647
"1930.667",0.000492237276588792
"1930.833",0.000503144357339937
"1931",0.000514051438091083
"1931.167",0.000521123861417436
