"year","rcp26","rcp45","rcp60","rcp85"
1876,0,0,0,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,0,0,0,0
1882,0,0,0,0
1883,0,0,0,0
1884,0,0,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0,0,0,0
1888,0,0,0,0
1889,0,0,0,0
1890,0,0,0,0
1891,0,0,0,0
1892,0,0,0,0
1893,0,0,0,0
1894,0,0,0,0
1895,0,0,0,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,1.0530092e-05,1.0530092e-05,1.0530092e-05,1.0530092e-05
1901,1.1084308e-05,1.1084308e-05,1.1084308e-05,1.1084308e-05
1902,1.1667692e-05,1.1667692e-05,1.1667692e-05,1.1667692e-05
1903,1.2281781e-05,1.2281781e-05,1.2281781e-05,1.2281781e-05
1904,1.2928191e-05,1.2928191e-05,1.2928191e-05,1.2928191e-05
1905,1.3608622e-05,1.3608622e-05,1.3608622e-05,1.3608622e-05
1906,1.4324865e-05,1.4324865e-05,1.4324865e-05,1.4324865e-05
1907,1.5078805e-05,1.5078805e-05,1.5078805e-05,1.5078805e-05
1908,1.5872427e-05,1.5872427e-05,1.5872427e-05,1.5872427e-05
1909,1.6707818e-05,1.6707818e-05,1.6707818e-05,1.6707818e-05
1910,1.7587176e-05,1.7587176e-05,1.7587176e-05,1.7587176e-05
1911,1.8512817e-05,1.8512817e-05,1.8512817e-05,1.8512817e-05
1912,1.9487176e-05,1.9487176e-05,1.9487176e-05,1.9487176e-05
1913,2.0512817e-05,2.0512817e-05,2.0512817e-05,2.0512817e-05
1914,2.1592439e-05,2.1592439e-05,2.1592439e-05,2.1592439e-05
1915,2.2728883e-05,2.2728883e-05,2.2728883e-05,2.2728883e-05
1916,2.392514e-05,2.392514e-05,2.392514e-05,2.392514e-05
1917,2.5184358e-05,2.5184358e-05,2.5184358e-05,2.5184358e-05
1918,2.650985e-05,2.650985e-05,2.650985e-05,2.650985e-05
1919,2.7905106e-05,2.7905106e-05,2.7905106e-05,2.7905106e-05
1920,2.9373795e-05,2.9373795e-05,2.9373795e-05,2.9373795e-05
1921,3.0919785e-05,3.0919785e-05,3.0919785e-05,3.0919785e-05
1922,3.2547142e-05,3.2547142e-05,3.2547142e-05,3.2547142e-05
1923,4.0764009e-05,4.0764009e-05,4.0764009e-05,4.0764009e-05
1924,5.0277905e-05,5.0277905e-05,5.0277905e-05,5.0277905e-05
1925,6.0292534e-05,6.0292534e-05,6.0292534e-05,6.0292534e-05
1926,7.0834242e-05,7.0834242e-05,7.0834242e-05,7.0834242e-05
1927,8.1930776e-05,8.1930776e-05,8.1930776e-05,8.1930776e-05
1928,9.361135e-05,9.361135e-05,9.361135e-05,9.361135e-05
1929,0.00010590668,0.00010590668,0.00010590668,0.00010590668
1930,0.00011884914,0.00011884914,0.00011884914,0.00011884914
1931,0.00014454968,0.00014454968,0.00014454968,0.00014454968
1932,0.00015994052,0.00015994052,0.00015994052,0.00015994052
1933,0.00017617745,0.00017617745,0.00017617745,0.00017617745
1934,0.00019330814,0.00019330814,0.00019330814,0.00019330814
1935,0.00021138302,0.00021138302,0.00021138302,0.00021138302
1936,0.00023045551,0.00023045551,0.00023045551,0.00023045551
1937,0.00025058214,0.00025058214,0.00025058214,0.00025058214
1938,0.00027182274,0.00027182274,0.00027182274,0.00027182274
1939,0.00029424074,0.00029424074,0.00029424074,0.00029424074
1940,0.00031790323,0.00031790323,0.00031790323,0.00031790323
1941,0.00034288136,0.00034288136,0.00034288136,0.00034288136
1942,0.00036925047,0.00036925047,0.00036925047,0.00036925047
1943,0.00039663608,0.00039663608,0.00039663608,0.00039663608
1944,0.0004251456,0.0004251456,0.0004251456,0.0004251456
1945,0.00045487872,0.00045487872,0.00045487872,0.00045487872
1946,0.0004859399,0.0004859399,0.0004859399,0.0004859399
1947,0.00051843856,0.00051843856,0.00051843856,0.00051843856
1948,0.00055248949,0.00055248949,0.00055248949,0.00055248949
1949,0.00058821316,0.00058821316,0.00058821316,0.00058821316
1950,0.0006257361,0.0006257361,0.0006257361,0.0006257361
1951,0.00067039136,0.00067039136,0.00067039136,0.00067039136
1952,0.00071711883,0.00071711883,0.00071711883,0.00071711883
1953,0.00076606578,0.00076606578,0.00076606578,0.00076606578
1954,0.00081738739,0.00081738739,0.00081738739,0.00081738739
1955,0.00087124714,0.00087124714,0.00087124714,0.00087124714
1956,0.00092781755,0.00092781755,0.00092781755,0.00092781755
1957,0.00098728063,0.00098728063,0.00098728063,0.00098728063
1958,0.0010498286,0.0010498286,0.0010498286,0.0010498286
1959,0.0011156647,0.0011156647,0.0011156647,0.0011156647
1960,0.0011850037,0.0011850037,0.0011850037,0.0011850037
1961,0.0012632729,0.0012632729,0.0012632729,0.0012632729
1962,0.001345513,0.001345513,0.001345513,0.001345513
1963,0.0014371787,0.0014371787,0.0014371787,0.0014371787
1964,0.0015681403,0.0015681403,0.0015681403,0.0015681403
1965,0.0016907262,0.0016907262,0.0016907262,0.0016907262
1966,0.0018150742,0.0018150742,0.0018150742,0.0018150742
1967,0.0019413319,0.0019413319,0.0019413319,0.0019413319
1968,0.0020800578,0.0020800578,0.0020800578,0.0020800578
1969,0.0022106222,0.0022106222,0.0022106222,0.0022106222
1970,0.002348808,0.002348808,0.002348808,0.002348808
1971,0.0024835338,0.0024835338,0.0024835338,0.0024835338
1972,0.0026362899,0.0026362899,0.0026362899,0.0026362899
1973,0.0027869049,0.0027869049,0.0027869049,0.0027869049
1974,0.0029460249,0.0029460249,0.0029460249,0.0029460249
1975,0.0030987156,0.0030987156,0.0030987156,0.0030987156
1976,0.0032652638,0.0032652638,0.0032652638,0.0032652638
1977,0.0034463792,0.0034463792,0.0034463792,0.0034463792
1978,0.0036341543,0.0036341543,0.0036341543,0.0036341543
1979,0.0038432307,0.0038432307,0.0038432307,0.0038432307
1980,0.0040568815,0.0040568815,0.0040568815,0.0040568815
1981,0.0042957586,0.0042957586,0.0042957586,0.0042957586
1982,0.0045346316,0.0045346316,0.0045346316,0.0045346316
1983,0.0047865178,0.0047865178,0.0047865178,0.0047865178
1984,0.0050443486,0.0050443486,0.0050443486,0.0050443486
1985,0.0053057801,0.0053057801,0.0053057801,0.0053057801
1986,0.0055794296,0.0055794296,0.0055794296,0.0055794296
1987,0.0058810482,0.0058810482,0.0058810482,0.0058810482
1988,0.0061795464,0.0061795464,0.0061795464,0.0061795464
1989,0.0064811053,0.0064811053,0.0064811053,0.0064811053
1990,0.0068070941,0.0068070941,0.0068070941,0.0068070941
1991,0.0071382355,0.0071382355,0.0071382355,0.0071382355
1992,0.0074926211,0.0074926211,0.0074926211,0.0074926211
1993,0.0078773502,0.0078773502,0.0078773502,0.0078773502
1994,0.0083250789,0.0083250789,0.0083250789,0.0083250789
1995,0.0089070618,0.0089070618,0.0089070618,0.0089070618
1996,0.0096442299,0.0096442299,0.0096442299,0.0096442299
1997,0.010489737,0.010489737,0.010489737,0.010489737
1998,0.011402601,0.011402601,0.011402601,0.011402601
1999,0.012407355,0.012407355,0.012407355,0.012407355
2000,0.013493404,0.013493404,0.013493404,0.013493404
2001,0.014868334,0.014868334,0.014868334,0.014868334
2002,0.016322285,0.016322285,0.016322285,0.016322285
2003,0.017845655,0.017845655,0.017845655,0.017845655
2004,0.019461143,0.019461143,0.019461143,0.019461143
2005,0.021105085,0.021105085,0.021105085,0.021105085
2006,0.022731203,0.022731201,0.022731213,0.022731195
2007,0.024500797,0.024445423,0.024463107,0.024603361
2008,0.026288729,0.026124931,0.026174809,0.026585259
2009,0.02819014,0.027815789,0.027934252,0.028750789
2010,0.030196744,0.029514278,0.029734644,0.031084143
2011,0.032302635,0.031218762,0.031571707,0.033573092
2012,0.034406979,0.032948679,0.033332177,0.036145034
2013,0.036510526,0.034696041,0.035019053,0.038790753
2014,0.038614169,0.036454329,0.036635587,0.041502543
2015,0.040718773,0.038218144,0.03818508,0.044273838
2016,0.042825142,0.039983013,0.039670819,0.047099014
2017,0.044933985,0.041745228,0.041096023,0.04997323
2018,0.047045901,0.043501713,0.042463814,0.052892294
2019,0.049161362,0.045249913,0.043777188,0.055852552
2020,0.051280687,0.046987681,0.04503898,0.058850766
2021,0.053404157,0.048713299,0.046251871,0.061884062
2022,0.055432615,0.050331933,0.047395181,0.06485226
2023,0.057382079,0.051856754,0.04847837,0.067765324
2024,0.059264366,0.053299056,0.049509464,0.070631633
2025,0.061087092,0.054668543,0.050495282,0.073458265
2026,0.06285674,0.055973566,0.051441637,0.076251228
2027,0.064578841,0.05722134,0.052353492,0.079015625
2028,0.066258127,0.058418113,0.0532351,0.081755808
2029,0.067898663,0.059569315,0.054090111,0.08447549
2030,0.069503948,0.060679676,0.054921667,0.087177851
2031,0.071077092,0.061753306,0.055732683,0.089865433
2032,0.072642737,0.062789303,0.056521401,0.092492886
2033,0.07420038,0.063791627,0.057290566,0.095070595
2034,0.075749598,0.064763711,0.058042554,0.097607748
2035,0.077290018,0.065708552,0.058779425,0.10011223
2036,0.078821317,0.06662878,0.059502958,0.10259084
2037,0.080343224,0.067526711,0.060214691,0.10504937
2038,0.081855518,0.068404392,0.06091596,0.10749284
2039,0.083358026,0.069263633,0.061607929,0.10992552
2040,0.084850627,0.070106047,0.062291612,0.11235107
2041,0.086333334,0.07093304,0.062967765,0.11477266
2042,0.087722525,0.071727823,0.063618282,0.11714244
2043,0.089024193,0.072494868,0.064246982,0.11946793
2044,0.090243636,0.073237898,0.064857006,0.12175555
2045,0.091385573,0.073960035,0.065450959,0.12401077
2046,0.092454229,0.074663912,0.066031015,0.12623828
2047,0.093453416,0.075351752,0.066598987,0.12844206
2048,0.094386591,0.076025441,0.067156399,0.13062553
2049,0.095256909,0.076686586,0.067704532,0.1327916
2050,0.096067264,0.077336555,0.068244463,0.13494279
2051,0.096820388,0.077976631,0.068777208,0.13708144
2052,0.09762205,0.078576996,0.069321437,0.1392136
2053,0.098467107,0.079138602,0.069874535,0.14133726
2054,0.099351133,0.079662639,0.070434392,0.14345096
2055,0.10027032,0.080150465,0.070999312,0.14555363
2056,0.10122137,0.080603547,0.07156793,0.14764451
2057,0.10220142,0.08102341,0.072139151,0.14972309
2058,0.10320795,0.081411609,0.0727121,0.15178907
2059,0.10423877,0.081769699,0.073286076,0.1538423
2060,0.10529192,0.082099217,0.073860527,0.15588275
2061,0.10636562,0.082401696,0.074434747,0.15791056
2062,0.10746148,0.082709655,0.075009298,0.15992586
2063,0.10857795,0.083022198,0.075583632,0.16192778
2064,0.1097136,0.08333857,0.076157285,0.16391568
2065,0.11086716,0.083658138,0.076729878,0.16588909
2066,0.11203746,0.083980363,0.077301117,0.16784767
2067,0.11322344,0.084304796,0.077870774,0.16979121
2068,0.11442414,0.084631054,0.078438861,0.17171959
2069,0.11563868,0.084958819,0.079005041,0.17363276
2070,0.11686625,0.08528782,0.079569232,0.17553076
2071,0.11810608,0.085617862,0.080131516,0.1774137
2072,0.1193104,0.085974062,0.080676508,0.17927293
2073,0.12048198,0.08635537,0.081206129,0.18110977
2074,0.12162325,0.086760662,0.081721835,0.18292536
2075,0.12273631,0.087188774,0.082224882,0.18472069
2076,0.12382303,0.087638529,0.08271635,0.18649667
2077,0.12488508,0.08811123,0.083197177,0.18825409
2078,0.12592393,0.088609831,0.083668177,0.18999368
2079,0.1269409,0.089132727,0.084130066,0.19171608
2080,0.1279372,0.089678419,0.084583474,0.19342189
2081,0.12891395,0.090245633,0.085029115,0.19511144
2082,0.12982553,0.090838236,0.085451542,0.19677375
2083,0.1306763,0.091455369,0.085852419,0.19841105
2084,0.13147018,0.092096101,0.08623324,0.20002527
2085,0.13221065,0.092759446,0.086595332,0.20161806
2086,0.13290085,0.093444374,0.086939878,0.20319085
2087,0.13354361,0.094149836,0.087267937,0.20474491
2088,0.1341415,0.094874789,0.087580464,0.20628133
2089,0.13469686,0.095618206,0.087878326,0.2078011
2090,0.13521183,0.096379093,0.088162313,0.20930509
2091,0.13568839,0.097156486,0.08843314,0.21079431
2092,0.13609957,0.097946609,0.088682841,0.21228433
2093,0.13644923,0.098749456,0.088914208,0.2137734
2094,0.13674086,0.099564871,0.089129612,0.21525995
2095,0.13697758,0.10039259,0.08933108,0.21674264
2096,0.13716228,0.10123226,0.089520343,0.21822025
2097,0.13729755,0.10208349,0.089702346,0.2196918
2098,0.13738582,0.10294586,0.089884688,0.22115636
2099,0.13742929,0.1038189,0.090067059,0.22261316
2100,0.13743002,0.10470215,0.0902492,0.22406157
2101,0.13739004,0.1055952,0.090430945,0.22550124
2102,0.13736459,0.10644362,0.090624749,0.2268829
2103,0.13735129,0.10724884,0.090827647,0.2282083
2104,0.13734821,0.10801246,0.091037198,0.22947941
2105,0.13735375,0.10873617,0.091251377,0.23069823
2106,0.13736655,0.10942171,0.09146849,0.2318668
2107,0.13738548,0.11007082,0.091687119,0.23298722
2108,0.13740959,0.11068521,0.091906078,0.23406154
2109,0.13743807,0.11126657,0.092124367,0.23509179
2110,0.13747024,0.11181652,0.092341144,0.23607999
2111,0.13750551,0.11233663,0.092555696,0.23702809
2112,0.13754339,0.1128284,0.092767421,0.23793798
2113,0.13758345,0.11329324,0.092975805,0.23881153
2114,0.13762533,0.1137325,0.093180411,0.23965052
2115,0.1376687,0.11414746,0.093380864,0.24045665
2116,0.1377133,0.11453931,0.093576843,0.24123157
2117,0.1377589,0.11490918,0.093768071,0.24197686
2118,0.13780527,0.11525813,0.09395431,0.24269406
2119,0.13785226,0.11558716,0.094135353,0.24338461
2120,0.13789969,0.1158972,0.09431102,0.2440499
2121,0.13794743,0.11618912,0.094481155,0.24469126
2122,0.13799537,0.11646374,0.09464562,0.24530994
2123,0.13804339,0.11672183,0.094804296,0.24590716
2124,0.13809142,0.11696407,0.094957078,0.24648406
2125,0.13813935,0.11719112,0.095103872,0.24704171
2126,0.13818713,0.11740361,0.095244598,0.24758118
2127,0.1382347,0.1176021,0.095379182,0.24810344
2128,0.13828199,0.11778713,0.095507561,0.24860942
2129,0.13832896,0.11795919,0.095629677,0.24910003
2130,0.13837556,0.11811877,0.095745479,0.24957612
2131,0.13842174,0.11826629,0.095854921,0.25003847
2132,0.13846748,0.11840216,0.095957963,0.25048783
2133,0.13851275,0.11852676,0.096054568,0.25092495
2134,0.13855751,0.11864045,0.096144704,0.25135052
2135,0.13860176,0.11874356,0.096228342,0.25176517
2136,0.13864545,0.11883639,0.096305456,0.25216952
2137,0.13868859,0.11891924,0.096376024,0.25256416
2138,0.13873116,0.11899238,0.096440024,0.25294963
2139,0.13877314,0.11905607,0.096497439,0.25332647
2140,0.13881454,0.11911054,0.096548251,0.25369518
2141,0.13885533,0.11915602,0.096592446,0.25405624
2142,0.13889552,0.11919272,0.096630012,0.25441007
2143,0.13893511,0.11922083,0.096660936,0.2547571
2144,0.13897408,0.11924055,0.096685209,0.25509774
2145,0.13901245,0.11925203,0.096702821,0.25543236
2146,0.13905021,0.11925546,0.096713765,0.25576134
2147,0.13908736,0.11925098,0.096718033,0.256085
2148,0.13912391,0.11923874,0.096715621,0.25640368
2149,0.13915986,0.11921887,0.096706522,0.25671768
2150,0.13919521,0.11921487,0.09670609,0.25702729
2151,0.13922998,0.11921099,0.096705872,0.25733279
2152,0.13926415,0.11920721,0.096705551,0.2576328
2153,0.13929775,0.11920351,0.096705221,0.25792749
2154,0.13933078,0.1191999,0.096704904,0.25821703
2155,0.13936324,0.11919641,0.096704603,0.25850157
2156,0.13939515,0.11919303,0.096704313,0.25878129
2157,0.1394265,0.11918978,0.09670402,0.25905634
2158,0.13945732,0.11918667,0.096703734,0.25932684
2159,0.1394876,0.11918367,0.096703461,0.25959293
2160,0.13951735,0.11918077,0.096703207,0.25985477
2161,0.13954659,0.11917797,0.096702978,0.26011245
2162,0.13957532,0.11917529,0.096702744,0.26036609
2163,0.13960356,0.11917272,0.096702513,0.2606158
2164,0.1396313,0.11917026,0.096702291,0.26086166
2165,0.13965856,0.11916789,0.096702082,0.26110379
2166,0.13968535,0.11916561,0.096701891,0.26134227
2167,0.13971168,0.11916342,0.096701696,0.26157718
2168,0.13973756,0.11916131,0.096701503,0.26180859
2169,0.13976299,0.11915927,0.096701317,0.26203657
2170,0.13978798,0.1191573,0.096701141,0.26226121
2171,0.13981255,0.1191554,0.09670098,0.26248257
2172,0.1398367,0.11915357,0.096700815,0.26270069
2173,0.13986044,0.11915181,0.096700652,0.26291563
2174,0.13988378,0.1191501,0.096700494,0.26312745
2175,0.13990672,0.11914846,0.096700345,0.26333618
2176,0.13992929,0.11914688,0.096700207,0.26354188
2177,0.13995147,0.11914534,0.096700067,0.26374458
2178,0.13997329,0.11914387,0.096699926,0.26394433
2179,0.13999476,0.11914244,0.09669979,0.26414115
2180,0.14001587,0.11914106,0.09669966,0.26433509
2181,0.14003664,0.11913973,0.096699541,0.26452617
2182,0.14005707,0.11913844,0.096699418,0.26471442
2183,0.14007718,0.11913719,0.096699295,0.26489986
2184,0.14009696,0.11913597,0.096699175,0.2650825
2185,0.14011643,0.11913479,0.096699061,0.26526238
2186,0.1401356,0.11913365,0.096698956,0.26543952
2187,0.14015447,0.11913254,0.096698847,0.26561394
2188,0.14017305,0.11913147,0.09669874,0.26578564
2189,0.14019135,0.11913043,0.096698635,0.26595464
2190,0.14020936,0.11912942,0.096698536,0.26612096
2191,0.14022711,0.11912845,0.096698444,0.26628459
2192,0.14024459,0.1191275,0.09669835,0.26644555
2193,0.14026182,0.11912657,0.096698257,0.26660386
2194,0.14027879,0.11912567,0.096698166,0.26675952
2195,0.14029552,0.11912478,0.096698079,0.26691253
2196,0.14031201,0.11912392,0.096698,0.26706291
2197,0.14032826,0.11912309,0.096697917,0.26721064
2198,0.14034429,0.11912227,0.096697835,0.26735571
2199,0.14036009,0.11912149,0.096697755,0.26749811
2200,0.14037568,0.11912072,0.09669768,0.26763784
2201,0.14039105,0.11911998,0.09669761,0.2677749
2202,0.14040622,0.11911925,0.096697533,0.26790927
2203,0.14042119,0.11911853,0.096697453,0.26804095
2204,0.14043596,0.11911783,0.096697371,0.26816994
2205,0.14045054,0.11911715,0.096697288,0.26829623
2206,0.14046494,0.11911648,0.096697208,0.2684198
2207,0.14047915,0.11911582,0.096697131,0.26854067
2208,0.14049318,0.11911519,0.09669706,0.26865882
2209,0.14050705,0.11911457,0.096696994,0.26877426
2210,0.14052074,0.11911397,0.096696936,0.268887
2211,0.14053427,0.11911338,0.096696886,0.26899703
2212,0.14054765,0.11911281,0.096696829,0.26910436
2213,0.14056086,0.11911224,0.096696766,0.26920895
2214,0.14057393,0.11911168,0.096696701,0.26931083
2215,0.14058684,0.11911113,0.096696635,0.26940999
2216,0.14059961,0.1191106,0.09669657,0.26950642
2217,0.14061225,0.11911007,0.096696507,0.26960011
2218,0.14062474,0.11910956,0.096696447,0.26969105
2219,0.14063711,0.11910907,0.096696392,0.26977925
2220,0.14064934,0.11910858,0.096696342,0.26986469
2221,0.14066145,0.11910811,0.096696299,0.26994737
2222,0.14067343,0.11910765,0.09669625,0.27002729
2223,0.1406853,0.11910719,0.096696197,0.27010442
2224,0.14069705,0.11910674,0.096696142,0.27017878
2225,0.14070868,0.11910629,0.096696087,0.27025034
2226,0.14072021,0.11910585,0.096696032,0.2703191
2227,0.14073163,0.11910543,0.09669598,0.27038506
2228,0.14074294,0.11910501,0.096695931,0.27044821
2229,0.14075416,0.1191046,0.096695886,0.27050853
2230,0.14076527,0.11910421,0.096695846,0.27056604
2231,0.14077629,0.11910382,0.096695812,0.27062071
2232,0.14078721,0.11910344,0.096695773,0.27067254
2233,0.14079805,0.11910306,0.096695731,0.27072155
2234,0.14080879,0.11910269,0.096695687,0.2707677
2235,0.14081945,0.11910232,0.096695642,0.27081101
2236,0.14083003,0.11910196,0.096695599,0.27085147
2237,0.14084052,0.11910161,0.096695557,0.27088906
2238,0.14085093,0.11910126,0.096695518,0.27092379
2239,0.14086127,0.11910092,0.096695483,0.27095565
2240,0.14087154,0.11910059,0.096695452,0.27098463
2241,0.14088173,0.11910027,0.096695426,0.27101072
2242,0.14089185,0.11909995,0.096695395,0.27103393
2243,0.1409019,0.11909964,0.096695359,0.27105424
2244,0.14091189,0.11909932,0.096695321,0.27107166
2245,0.14092181,0.11909901,0.096695282,0.27108618
2246,0.14093166,0.11909871,0.096695243,0.27109779
2247,0.14094146,0.11909841,0.096695204,0.27110648
2248,0.1409512,0.11909812,0.096695168,0.27111227
2249,0.14096088,0.11909784,0.096695134,0.27111513
2250,0.14096088,0.11909784,0.096695134,0.27111513
2251,0.14096088,0.11909784,0.096695134,0.27111513
2252,0.14096088,0.11909784,0.096695134,0.27111513
2253,0.14096088,0.11909784,0.096695134,0.27111513
2254,0.14096088,0.11909784,0.096695134,0.27111513
2255,0.14096088,0.11909784,0.096695134,0.27111513
2256,0.14096088,0.11909784,0.096695134,0.27111513
2257,0.14096088,0.11909784,0.096695134,0.27111513
2258,0.14096088,0.11909784,0.096695134,0.27111513
2259,0.14096088,0.11909784,0.096695134,0.27111513
2260,0.14096088,0.11909784,0.096695134,0.27111513
2261,0.14096088,0.11909784,0.096695134,0.27111513
2262,0.14096088,0.11909784,0.096695134,0.27111513
2263,0.14096088,0.11909784,0.096695134,0.27111513
2264,0.14096088,0.11909784,0.096695134,0.27111513
2265,0.14096088,0.11909784,0.096695134,0.27111513
2266,0.14096088,0.11909784,0.096695134,0.27111513
2267,0.14096088,0.11909784,0.096695134,0.27111513
2268,0.14096088,0.11909784,0.096695134,0.27111513
2269,0.14096088,0.11909784,0.096695134,0.27111513
2270,0.14096088,0.11909784,0.096695134,0.27111513
2271,0.14096088,0.11909784,0.096695134,0.27111513
2272,0.14096088,0.11909784,0.096695134,0.27111513
2273,0.14096088,0.11909784,0.096695134,0.27111513
2274,0.14096088,0.11909784,0.096695134,0.27111513
2275,0.14096088,0.11909784,0.096695134,0.27111513
2276,0.14096088,0.11909784,0.096695134,0.27111513
2277,0.14096088,0.11909784,0.096695134,0.27111513
2278,0.14096088,0.11909784,0.096695134,0.27111513
2279,0.14096088,0.11909784,0.096695134,0.27111513
2280,0.14096088,0.11909784,0.096695134,0.27111513
2281,0.14096088,0.11909784,0.096695134,0.27111513
2282,0.14096088,0.11909784,0.096695134,0.27111513
2283,0.14096088,0.11909784,0.096695134,0.27111513
2284,0.14096088,0.11909784,0.096695134,0.27111513
2285,0.14096088,0.11909784,0.096695134,0.27111513
2286,0.14096088,0.11909784,0.096695134,0.27111513
2287,0.14096088,0.11909784,0.096695134,0.27111513
2288,0.14096088,0.11909784,0.096695134,0.27111513
2289,0.14096088,0.11909784,0.096695134,0.27111513
2290,0.14096088,0.11909784,0.096695134,0.27111513
2291,0.14096088,0.11909784,0.096695134,0.27111513
2292,0.14096088,0.11909784,0.096695134,0.27111513
2293,0.14096088,0.11909784,0.096695134,0.27111513
2294,0.14096088,0.11909784,0.096695134,0.27111513
2295,0.14096088,0.11909784,0.096695134,0.27111513
2296,0.14096088,0.11909784,0.096695134,0.27111513
2297,0.14096088,0.11909784,0.096695134,0.27111513
2298,0.14096088,0.11909784,0.096695134,0.27111513
2299,0.14096088,0.11909784,0.096695134,0.27111513
2300,0.14096088,0.11909784,0.096695134,0.27111513
2301,0.14096088,0.11909784,0.096695134,0.27111513
2302,0.14096088,0.11909784,0.096695134,0.27111513
2303,0.14096088,0.11909784,0.096695134,0.27111513
2304,0.14096088,0.11909784,0.096695134,0.27111513
2305,0.14096088,0.11909784,0.096695134,0.27111513
2306,0.14096088,0.11909784,0.096695134,0.27111513
2307,0.14096088,0.11909784,0.096695134,0.27111513
2308,0.14096088,0.11909784,0.096695134,0.27111513
2309,0.14096088,0.11909784,0.096695134,0.27111513
2310,0.14096088,0.11909784,0.096695134,0.27111513
2311,0.14096088,0.11909784,0.096695134,0.27111513
2312,0.14096088,0.11909784,0.096695134,0.27111513
2313,0.14096088,0.11909784,0.096695134,0.27111513
2314,0.14096088,0.11909784,0.096695134,0.27111513
2315,0.14096088,0.11909784,0.096695134,0.27111513
2316,0.14096088,0.11909784,0.096695134,0.27111513
2317,0.14096088,0.11909784,0.096695134,0.27111513
2318,0.14096088,0.11909784,0.096695134,0.27111513
2319,0.14096088,0.11909784,0.096695134,0.27111513
2320,0.14096088,0.11909784,0.096695134,0.27111513
2321,0.14096088,0.11909784,0.096695134,0.27111513
2322,0.14096088,0.11909784,0.096695134,0.27111513
2323,0.14096088,0.11909784,0.096695134,0.27111513
2324,0.14096088,0.11909784,0.096695134,0.27111513
2325,0.14096088,0.11909784,0.096695134,0.27111513
2326,0.14096088,0.11909784,0.096695134,0.27111513
2327,0.14096088,0.11909784,0.096695134,0.27111513
2328,0.14096088,0.11909784,0.096695134,0.27111513
2329,0.14096088,0.11909784,0.096695134,0.27111513
2330,0.14096088,0.11909784,0.096695134,0.27111513
2331,0.14096088,0.11909784,0.096695134,0.27111513
2332,0.14096088,0.11909784,0.096695134,0.27111513
2333,0.14096088,0.11909784,0.096695134,0.27111513
2334,0.14096088,0.11909784,0.096695134,0.27111513
2335,0.14096088,0.11909784,0.096695134,0.27111513
2336,0.14096088,0.11909784,0.096695134,0.27111513
2337,0.14096088,0.11909784,0.096695134,0.27111513
2338,0.14096088,0.11909784,0.096695134,0.27111513
